WORD_norm	WORD	Transcription1	PerMilFreq	zipf	Length	AvePhonLength	n_syllables	H_GPC_word	H_PGC_word	H_GPC_grapheme_word	H_PGC_grapheme_word	H_GPC_onset_word	H_PGC_onset_word	H_GPC_rime_word	H_PGC_rime_word	H_GPC_OVC_word	H_PGC_OVC_word	OUF	OUB	OU	MAXOUF	MAXOUB	MINOUF	MINOUB	PUF	PUB	PU	MAXPUF	MAXPUB	MINPUF	MINPUB	OU_PU_Mismatch	OUF_PUF_Mismatch	OUB_PUB_Mismatch	SN_k25	SN_k50	Entropy_beta5	Entropy_beta10	Dispersion_k50	Hubness_k50	ClusteringCoeff_k25
ایشیکا	ایشیکا	ʔiʃikɑ	3.110973	3.492896	6	6.0	3.0	0.0	0.0	0.635794	0.334627	0.007909	0.69017	0.409522	0.041273	1.800034	7.68196	0.059871	0.037573	0.097444	0.308518	0.196007	3.5e-05	3.5e-05	0.067845	0.033019	0.100864	0.362463	0.172279	3e-05	3e-05	-0.00342	-0.007973	0.004553							
کاناپه	کاناپه	kɑnɑpɛ	13.586393	4.133104	6	6.0	3.0	0.0	0.0	0.519689	0.226149	0.001104	0.000291	0.634672	0.468713	0.957255	7.942973	0.054344	0.068447	0.122791	0.237071	0.407647	0.000137	0.000137	0.059982	0.067118	0.1271	0.277575	0.400045	0.000118	0.000118	-0.00431	-0.005638	0.001328	25.0	50.0	0.988009	0.939201	0.002869	55.0	0.27
تغییرپذیر	تغییرپذیر	taɢyirpazir	0.350676	2.544906	9	11.0	4.0	0.0	0.0	0.282194	0.33909	0.179065	0.430901	0.881587	0.897252	1.013297	7.694836	0.02255	0.037106	0.059655	0.178211	0.283668	2.3e-05	5e-06	0.032134	0.029616	0.06175	0.189863	0.275621	2e-05	4e-06	-0.002094	-0.009584	0.00749	7.0	7.0	0.995683	0.978588	0.001098	28.0	0.126667
باشیم	باشیم	bɑʃim	679.199236	5.831997	5	6.0	2.5	1.0	0.0	0.38115	0.119536	0.001146	0.005932	0.736477	0.299451	1.061151	7.839213	0.106495	0.097024	0.203518	0.350873	0.349121	0.004549	0.004669	0.092716	0.117951	0.210667	0.37001	0.38839	0.003963	0.004068	-0.007149	0.013779	-0.020927	25.0	39.0	0.960378	0.828139	0.009635	40.0	0.37
برابرم	برابرم	barɑbaram	0.901968	2.955191	6	9.0	4.0	0.0	0.0	0.177741	0.046535	0.001574	0.0	1.106953	0.313809	1.404811	8.018155	0.078936	0.072686	0.151623	0.350873	0.349121	1.1e-05	1.1e-05	0.067866	0.089083	0.156949	0.37001	0.38839	1e-05	1e-05	-0.005327	0.01107	-0.016396	24.0	24.0	0.988509	0.942863	0.002754	64.0	0.163333
کارگاهه	کارگاهه	kɑrɡɑhɛ	0.489153	2.689444	7	7.0	3.0	0.0	0.0	0.586641	0.312894	0.003166	0.240159	0.482408	0.614738	0.496841	7.942973	0.055359	0.059607	0.114966	0.237071	0.407647	1.8e-05	6e-06	0.059673	0.059333	0.119006	0.277575	0.400045	5e-06	5e-06	-0.00404	-0.004314	0.000274							
اسلوبودان	اسلوبودان	ʔɛslɔbɔdɑn	0.666665	2.823907	9	10.0	4.0	0.0	0.0	0.660496	0.559708	0.006512	0.51873	1.047362	0.973538	1.805999	7.995908	0.047348	0.0587	0.106048	0.308518	0.347165	8e-06	8e-06	0.0565	0.053275	0.109775	0.362463	0.355901	7e-06	7e-06	-0.003727	-0.009152	0.005425	25.0	50.0	0.995928	0.981721	0.001136	6.0	0.32
بخونین	بخونین	bɛxunin	9.738686	3.9885	6	7.0	3.0	0.0	0.0	0.456701	0.187429	0.000449	0.001537	0.75175	0.274851	1.388138	7.156677	0.067177	0.081579	0.148756	0.350873	0.347165	0.00011	0.000101	0.083757	0.070231	0.153988	0.37001	0.355901	9.5e-05	8.7e-05	-0.005232	-0.01658	0.011347	25.0	50.0	0.993897	0.972622	0.001719	30.0	0.503333
کول	کول	kul	58.022967	4.7636	3	3.0	1.0	0.0	0.0	0.640562	0.092753	0.003311	0.0	1.302664	0.010975	1.977346	6.590593	0.087344	0.071093	0.158437	0.237071	0.17046	0.001257	0.001306	0.099608	0.064404	0.164012	0.277575	0.166683	0.001069	0.000915	-0.005575	-0.012265	0.00669	0.0	0.0	0.998558	0.993763	0.000415	4.0	0.046667
گذارش	گذارش	ɡɔzɑraʃ	3.253518	3.512353	5	7.0	3.0	0.0	0.0	0.214137	0.307716	0.001342	0.451857	1.0097	0.692938	0.8997	8.107342	0.028868	0.039931	0.068799	0.115115	0.160357	3.7e-05	8.1e-05	0.030719	0.040501	0.07122	0.112067	0.16343	6.7e-05	8.2e-05	-0.002421	-0.001851	-0.00057	0.0	0.0	0.99071	0.957026	0.002405	8.0	0.213333
میبودید	میبودید	mibudid	0.386676	2.587347	7	7.0	3.0	0.0	0.0	0.511825	0.04502	0.00171	0.001057	0.525753	0.011335	1.241984	7.149168	0.086761	0.057615	0.144375	0.377749	0.290831	5e-06	5e-06	0.093401	0.056056	0.149457	0.3953	0.294503	4e-06	4e-06	-0.005081	-0.00664	0.001559							
برنمیداریم	برنمیداریم	barnɛmidɑrim	0.341509	2.533402	10	13.0	5.5	1.0	0.0	0.274814	0.165111	0.001386	0.003431	0.789342	0.218099	1.234723	7.716125	0.045669	0.053399	0.099067	0.350873	0.349121	5e-06	5e-06	0.045628	0.056927	0.102555	0.37001	0.38839	4e-06	4e-06	-0.003487	4e-05	-0.003528							
مجرمم	مجرمم	mɔjrɛmam	0.498788	2.697916	5	8.0	3.0	0.0	0.0	0.001141	0.256102	0.001976	0.001411	1.281287	0.362019	1.074016	7.861347	0.080077	0.071157	0.151234	0.377749	0.349121	6e-06	6e-06	0.069511	0.087047	0.156558	0.3953	0.38839	6e-06	6e-06	-0.005324	0.010566	-0.01589							
کانون	کانون	kɑnun	55.151964	4.741561	5	5.0	2.0	0.0	0.0	0.594315	0.087573	0.001655	0.000436	0.563159	0.101713	1.681602	7.389781	0.064942	0.095879	0.160821	0.237071	0.347165	0.000498	0.000488	0.071743	0.094742	0.166485	0.277575	0.355901	0.000432	0.000423	-0.005664	-0.006801	0.001137	19.0	19.0	0.977894	0.863962	0.00408	49.0	0.246667
محفوظه	محفوظه	mahfuzɛ	2.481888	3.394782	6	7.0	3.0	0.0	0.0	0.480731	0.461711	0.000688	0.451419	0.911418	0.877818	1.127449	7.334264	0.067919	0.06911	0.137029	0.377749	0.407647	2.9e-05	2.9e-05	0.079642	0.062213	0.141855	0.3953	0.400045	2.5e-05	2.5e-05	-0.004826	-0.011722	0.006896							
ریواس	ریواس	rivɑs	2.423807	3.384498	5	5.0	2.0	0.0	0.0	0.760751	0.295214	0.010298	0.00249	1.182911	0.477811	1.154614	7.808712	0.031579	0.022066	0.053646	0.141799	0.084592	2.8e-05	2.8e-05	0.031946	0.023589	0.055535	0.147505	0.091874	2.4e-05	2.4e-05	-0.001889	-0.000367	-0.001523	25.0	50.0	0.997971	0.991509	0.000604	64.0	0.34
نزاکت	نزاکت	nɛzɑkat	6.237367	3.795001	5	7.0	3.0	0.0	0.0	0.214499	0.433971	0.00192	0.451004	1.147026	0.899689	1.148327	7.867056	0.051408	0.06577	0.117179	0.244687	0.308994	9.5e-05	6.7e-05	0.04883	0.072477	0.121306	0.237072	0.315786	8.2e-05	5.8e-05	-0.004127	0.002579	-0.006706	1.0	1.0	0.990785	0.940818	0.001863	5.0	0.133333
بهترم	بهترم	bɛhtaram	22.984579	4.361437	5	8.0	3.0	0.0	0.0	0.196896	0.323613	0.001496	0.113935	1.11848	0.622104	1.194361	7.791138	0.087692	0.085955	0.173647	0.350873	0.349121	0.000221	0.000221	0.08017	0.099596	0.179766	0.37001	0.38839	0.000191	0.000191	-0.006118	0.007522	-0.01364	25.0	50.0	0.997735	0.990152	0.00065	21.0	0.166667
میگذارین	میگذارین	miɡzɑrin	0.729092	2.862783	8	8.0	3.0	0.0	0.0	0.343908	0.212416	0.001288	0.451419	0.288286	0.104927	1.185719	7.68196	0.078239	0.06239	0.140629	0.377749	0.347165	9e-06	9e-06	0.083375	0.06221	0.145585	0.3953	0.355901	8e-06	8e-06	-0.004956	-0.005136	0.00018							
ادیتوری	ادیتوری	ʔɛditɔri	0.500665	2.699548	7	8.0	4.0	0.0	0.0	0.663504	0.527076	0.006082	0.603342	0.723169	0.508682	1.837167	7.619933	0.046606	0.072896	0.119502	0.308518	0.394856	6e-06	6e-06	0.066029	0.057685	0.123713	0.362463	0.361663	6e-06	6e-06	-0.004212	-0.019423	0.015211							
ارتشو	ارتشو	ʔartɛʃɔ	0.748541	2.874216	5	7.0	3.0	0.0	0.0	0.592943	0.584801	0.007253	0.804105	0.854219	0.155527	1.550198	7.861347	0.069859	0.027233	0.097093	0.308518	0.119438	9e-06	2.3e-05	0.084485	0.01603	0.100515	0.362463	0.088853	8e-06	8e-06	-0.003422	-0.014626	0.011204							
علو	علو	ʔɔlɔv	2.106901	3.323644	3	5.0	2.0	0.0	0.0	0.639208	0.753598	0.005185	1.036934	1.371314	1.187906	1.239858	8.171841	0.040021	0.043972	0.083993	0.099892	0.119438	0.002224	2.5e-05	0.084591	0.002363	0.086954	0.362463	0.011059	2.1e-05	2.1e-05	-0.002961	-0.04457	0.04161	9.0	9.0	0.993014	0.967649	0.001833	20.0	0.203333
دردم	دردم	dardam	18.414337	4.265156	4	6.0	2.0	1.0	0.0	0.000992	0.116931	0.001716	0.001053	1.257772	0.465085	1.059475	8.013873	0.087747	0.121762	0.209509	0.281878	0.349121	0.000231	0.000183	0.068943	0.147951	0.216894	0.278657	0.38839	0.000157	0.000157	-0.007385	0.018803	-0.026188	25.0	35.0	0.968083	0.804853	0.005689	41.0	0.216667
کچاپه	کچاپه	kaçɑpɛ	0.336426	2.526889	5	6.0	3.0	0.0	0.0	0.410801	0.255518	0.001104	0.0	0.914072	0.731757	0.468237	7.867056	0.047488	0.082056	0.129544	0.237071	0.407647	4e-06	4e-06	0.06705	0.067061	0.134111	0.277575	0.400045	4e-06	4e-06	-0.004567	-0.019562	0.014995							
موبایلمو	موبایلمو	mɔbɑylamɔ	1.756041	3.244535	8	9.0	4.0	0.0	0.0	0.715222	0.318103	0.002246	0.001898	0.969237	0.361625	1.132276	8.123467	0.055138	0.016713	0.071852	0.377749	0.119438	2.1e-05	2.1e-05	0.06252	0.011869	0.074388	0.3953	0.088853	1.8e-05	1.8e-05	-0.002537	-0.007381	0.004845							
محمولات	محمولات	mahmulɑt	0.610891	2.785964	7	8.0	3.0	0.0	0.0	0.426153	0.24354	0.002546	0.002531	0.946493	0.683529	1.677349	7.58026	0.05898	0.054923	0.113902	0.377749	0.308994	8e-06	8e-06	0.069864	0.048062	0.117927	0.3953	0.315786	7e-06	7e-06	-0.004024	-0.010885	0.00686	17.0	17.0	0.980365	0.88929	0.004035	27.0	0.256667
اخیرشون	اخیرشون	ʔaxirɛʃun	0.802051	2.904202	7	9.0	4.0	0.0	0.0	0.543499	0.340819	0.005554	0.518562	0.826419	0.22505	1.313026	7.357812	0.046186	0.073307	0.119493	0.308518	0.347165	1e-05	1e-05	0.063335	0.060381	0.123716	0.362463	0.355901	9e-06	9e-06	-0.004223	-0.017149	0.012926							
ادرار	ادرار	ʔɛdrɑr	39.305877	4.594457	5	6.0	2.0	0.0	0.0	0.425974	0.519467	0.010637	1.035255	0.353712	0.432963	1.89129	7.819975	0.065384	0.085774	0.151158	0.308518	0.283668	0.000451	0.000359	0.088122	0.06838	0.156503	0.362463	0.275621	0.000391	0.000311	-0.005345	-0.022738	0.017393	25.0	50.0	0.980855	0.880007	0.003753	56.0	0.253333
نمیمیرن	نمیمیرن	nɛmimiran	2.583228	3.412163	7	9.0	4.0	0.0	0.0	0.240383	0.163269	0.001482	0.001276	0.77262	0.248748	1.40724	7.567277	0.053044	0.053444	0.106488	0.244687	0.347165	3.3e-05	3e-05	0.049966	0.060288	0.110254	0.237072	0.355901	2.8e-05	2.6e-05	-0.003766	0.003078	-0.006844							
میشکونه	میشکونه	miʃkunɛ	2.271536	3.35632	7	7.0	3.0	0.0	0.0	0.532959	0.170967	0.001791	0.000996	0.489953	0.227812	1.02826	7.156677	0.088705	0.078775	0.167481	0.377749	0.407647	2.6e-05	2.6e-05	0.095113	0.078292	0.173405	0.3953	0.400045	2.3e-05	2.3e-05	-0.005924	-0.006407	0.000483							
گروهیم	گروهیم	ɡɔruhim	1.262819	3.101341	6	8.0	3.5	1.0	0.0	0.621588	0.286043	0.002662	0.210088	1.096539	0.581107	1.045405	7.477571	0.030271	0.078444	0.108714	0.115115	0.349121	1.5e-05	1.5e-05	0.025787	0.086774	0.11256	0.112067	0.38839	1.3e-05	1.3e-05	-0.003846	0.004484	-0.00833							
پریدیم	پریدیم	paridim	1.807131	3.25699	6	8.0	3.5	1.0	0.0	0.280295	0.105203	0.001172	0.004538	0.79989	0.163974	1.374208	7.656781	0.029629	0.083208	0.112837	0.144295	0.349121	2.1e-05	2.6e-05	0.026116	0.090713	0.116829	0.141666	0.38839	1.8e-05	2e-05	-0.003992	0.003513	-0.007505	25.0	50.0	0.987546	0.945976	0.003366	53.0	0.376667
حایل	حایل	hɑyɛl	1.653533	3.218413	4	5.0	2.0	0.0	0.0	0.479726	0.632645	0.35746	0.373353	1.140249	0.359094	0.74051	7.819975	0.039848	0.050928	0.090776	0.114497	0.17046	2e-05	2e-05	0.049801	0.044187	0.093988	0.201815	0.166683	1.7e-05	1.7e-05	-0.003212	-0.009953	0.006741	6.0	6.0	0.930544	0.526087	0.007572	8.0	0.106667
بخارونی	بخارونی	bɛxɑruni	1.048517	3.020575	7	8.0	4.0	0.0	0.0	0.543495	0.171099	0.000787	0.001152	0.856276	0.257741	1.564796	7.41475	0.054849	0.07759	0.132439	0.350873	0.394856	2e-05	1.3e-05	0.0738	0.063325	0.137125	0.37001	0.361663	1.7e-05	1.1e-05	-0.004686	-0.018951	0.014265							
نداریم	نداریم	nadɑrim	441.212709	5.644648	6	8.0	3.5	1.0	0.0	0.317796	0.12904	0.001172	0.004787	0.877108	0.303113	0.919033	7.874071	0.058321	0.089431	0.147752	0.244687	0.349121	0.003125	0.003121	0.060035	0.092945	0.15298	0.237072	0.38839	0.002717	0.002716	-0.005229	-0.001715	-0.003514	25.0	50.0	0.959899	0.826415	0.010022	46.0	0.526667
سوزانند	سوزانند	suzɑnand	0.454695	2.65772	7	8.0	3.0	0.0	0.0	0.423749	0.330156	0.000816	0.720768	0.583138	0.267378	0.9751	7.58026	0.027893	0.055946	0.083839	0.169645	0.290831	1.2e-05	1.8e-05	0.028356	0.058452	0.086807	0.204351	0.294503	1e-05	1.6e-05	-0.002968	-0.000463	-0.002506							
دبیرستانیت	دبیرستانیت	dabirɛstɑniyat	0.731191	2.864031	10	14.0	6.0	0.0	0.0	0.274522	0.320035	0.001241	0.062232	0.989735	0.504342	1.000865	7.736549	0.029345	0.03577	0.065115	0.281878	0.308994	9e-06	9e-06	0.027759	0.039661	0.06742	0.278657	0.315786	8e-06	8e-06	-0.002305	0.001586	-0.003892							
برادرم	برادرم	barɑdaram	137.510673	5.138336	6	9.0	4.0	0.0	0.0	0.177901	0.054971	0.001666	0.000263	1.049187	0.290009	1.332435	8.018155	0.079665	0.072848	0.152513	0.350873	0.349121	0.001301	0.001109	0.06865	0.089266	0.157916	0.37001	0.38839	0.0011	0.000963	-0.005403	0.011015	-0.016417	25.0	50.0	0.9862	0.937884	0.003607	111.0	0.353333
تقدیر	تقدیر	taɢdir	55.124226	4.741343	5	6.0	2.0	0.0	0.0	0.169185	0.236966	0.001528	0.171429	0.883844	0.641414	1.074794	7.694836	0.038462	0.067541	0.106003	0.178211	0.283668	0.000611	0.000488	0.056893	0.052866	0.109759	0.189863	0.275621	0.00053	0.000423	-0.003756	-0.018431	0.014675	14.0	14.0	0.951278	0.722149	0.008253	25.0	0.283333
اعدامی	اعدامی	ʔɛʔdɑmi	2.397185	3.379702	6	7.0	3.0	0.0	0.0	0.495652	0.68953	0.007751	0.691226	1.040932	0.79448	1.589404	7.689469	0.055756	0.074304	0.13006	0.308518	0.394856	3e-05	2.8e-05	0.076116	0.058553	0.13467	0.362463	0.361663	2.6e-05	2.4e-05	-0.004609	-0.02036	0.015751	14.0	14.0	0.98938	0.94571	0.002493	47.0	0.153333
بسپار	بسپار	bɛspɑr	15.039052	4.17722	5	6.0	2.0	0.0	0.0	0.212911	0.346076	0.000674	0.0	0.929805	0.868023	1.416756	7.819975	0.07428	0.080977	0.155257	0.350873	0.283668	0.000354	0.00015	0.095926	0.064834	0.16076	0.37001	0.275621	0.000155	0.00013	-0.005502	-0.021646	0.016143	11.0	11.0	0.981452	0.923017	0.005185	19.0	0.693333
برخوردارند	برخوردارند	barxɔrdɑrand	12.281312	4.089245	10	12.0	4.0	0.0	0.0	0.296736	0.125363	0.001216	0.001198	0.819194	0.448288	1.09215	8.070811	0.046084	0.039751	0.085835	0.350873	0.290831	0.000124	0.000124	0.049747	0.039133	0.08888	0.37001	0.294503	0.000108	0.000108	-0.003045	-0.003662	0.000618	25.0	31.0	0.977766	0.893772	0.005463	52.0	0.3
تاریخش	تاریخش	tɑrixaʃ	6.391772	3.805621	6	7.0	3.0	0.0	0.0	0.31746	0.124161	0.001046	0.115181	0.59263	0.125668	1.725054	7.859547	0.03911	0.028911	0.068021	0.178211	0.160357	7.5e-05	6.8e-05	0.033616	0.036818	0.070434	0.189863	0.16343	5.9e-05	5.9e-05	-0.002413	0.005494	-0.007907	4.0	4.0	0.991879	0.961039	0.002051	17.0	0.096667
همانقدر	همانقدر	hamɑnɢadr	2.754623	3.440062	7	9.0	3.0	0.0	0.0	0.29352	0.228281	0.002008	0.48382	0.646691	0.138488	0.840697	8.037134	0.031508	0.047	0.078508	0.14918	0.283668	3.1e-05	3.1e-05	0.04647	0.034823	0.081293	0.201815	0.275621	2.7e-05	2.7e-05	-0.002785	-0.014961	0.012176	20.0	20.0	0.989199	0.953457	0.00299	53.0	0.273333
آورندگان	آورندگان	ʔɑvarandɛɡɑn	0.367829	2.565646	8	12.0	5.0	0.0	0.0	0.433062	0.316823	0.004908	0.415995	0.810983	0.374461	1.025297	7.950271	0.019597	0.066311	0.085908	0.135337	0.347165	5e-06	5e-06	0.043703	0.045254	0.088956	0.362463	0.355901	4e-06	4e-06	-0.003048	-0.024106	0.021058	7.0	7.0	0.990597	0.947093	0.002074	6.0	0.363333
بهبود	بهبود	bɛhbud	136.337012	5.134614	5	6.0	2.0	0.0	0.0	0.576697	0.326985	0.001348	0.0	0.974911	0.695274	1.514446	7.020788	0.078922	0.072826	0.151748	0.350873	0.290831	0.001269	0.001101	0.100207	0.056925	0.157133	0.37001	0.294503	0.001102	0.000956	-0.005385	-0.021286	0.015901	25.0	39.0	0.971894	0.865799	0.006345	63.0	0.216667
غذایی	غذایی	ɢazɑʔi	119.011654	5.075589	5	6.0	3.0	0.0	1.969501	0.552833	0.637309	0.238307	1.384982	1.042428	1.444935	0.746072	7.859547	0.008021	0.098655	0.106676	0.024595	0.394856	0.001022	0.000984	0.032801	0.077661	0.110462	0.107559	0.361663	0.001498	0.001286	-0.003786	-0.02478	0.020994	25.0	50.0	0.960487	0.741743	0.006612	50.0	0.273333
بیلبورد	بیلبورد	bilbɔrd	12.101539	4.082841	7	7.0	2.0	0.0	0.0	0.393634	0.165876	0.001348	0.0	0.39314	0.504304	0.891642	7.800148	0.061656	0.056739	0.118395	0.350873	0.290831	0.000133	0.000123	0.063058	0.059541	0.1226	0.37001	0.294503	0.000116	0.000106	-0.004205	-0.001403	-0.002802	4.0	4.0	0.99024	0.953998	0.002501	10.0	0.263333
سانته	سانته	sɑntɛ	1.032867	3.014044	5	5.0	2.0	0.0	0.0	0.409407	0.528267	0.00067	0.575549	0.714303	0.436222	1.026942	7.819975	0.048593	0.099239	0.147832	0.169645	0.407647	1.3e-05	1.3e-05	0.055666	0.097417	0.153083	0.204351	0.400045	1.1e-05	1.1e-05	-0.005251	-0.007073	0.001822	14.0	14.0	0.994314	0.973495	0.001499	13.0	0.196667
انگور	انگور	ʔanɡur	25.553112	4.407444	5	6.0	2.0	0.0	0.0	0.594109	0.345097	0.01085	1.03697	0.92334	0.29194	1.93437	7.275905	0.075834	0.070407	0.146241	0.308518	0.283668	0.000274	0.000243	0.099319	0.052118	0.151436	0.362463	0.275621	0.000238	0.00021	-0.005195	-0.023485	0.01829	25.0	50.0	0.990594	0.954832	0.002406	111.0	0.436667
شکنجم	شکنجم	ʃɛkanjam	0.726624	2.86131	5	8.0	3.0	0.0	0.0	0.001916	0.168342	0.001418	0.0	1.261407	0.327796	1.40347	7.791138	0.041207	0.07093	0.112137	0.185199	0.349121	9e-06	9e-06	0.029418	0.086703	0.116121	0.174303	0.38839	8e-06	8e-06	-0.003984	0.011789	-0.015773							
مطابق	مطابق	mɔtɑbɛɢ	67.944983	4.832157	5	7.0	3.0	0.0	0.0	0.214238	0.428456	0.001137	0.114641	1.114525	1.205309	1.361757	7.937264	0.079974	0.013282	0.093256	0.377749	0.057792	0.000853	0.000589	0.085378	0.011192	0.096571	0.3953	0.059517	0.00074	0.000511	-0.003315	-0.005404	0.00209	25.0	34.0	0.960957	0.821653	0.008488	62.0	0.353333
زخمش	زخمش	zaxmaʃ	5.996939	3.77793	4	6.0	2.0	0.0	0.0	0.000754	0.232351	0.002256	0.677129	1.395938	0.419734	0.817637	7.961217	0.027297	0.045435	0.072732	0.102901	0.160357	7e-05	6.4e-05	0.029667	0.045652	0.075319	0.106584	0.16343	5.6e-05	5.6e-05	-0.002587	-0.00237	-0.000217	25.0	50.0	0.987759	0.91048	0.002148	38.0	0.266667
مفهوم	مفهوم	mafhum	110.884844	5.044872	5	6.0	2.0	0.0	0.0	0.577129	0.188475	0.003012	0.359582	1.294813	0.487612	0.954636	7.275905	0.076957	0.076972	0.153929	0.377749	0.349121	0.001202	0.00095	0.090523	0.068886	0.159409	0.3953	0.38839	0.001044	0.000794	-0.00548	-0.013566	0.008086	25.0	50.0	0.993895	0.972474	0.001659	103.0	0.183333
اسکیتش	اسکیتش	ʔɛsketaʃ	0.467576	2.669852	6	8.0	3.0	0.0	0.0	0.318556	0.53565	0.008042	0.804105	1.016043	0.88079	1.588461	7.434688	0.070708	0.030214	0.100922	0.308518	0.160357	6e-06	6e-06	0.070426	0.03409	0.104515	0.362463	0.16343	5e-06	5e-06	-0.003593	0.000282	-0.003876							
انتقامش	انتقامش	ʔɛntɛɢɑmaʃ	2.812112	3.449033	7	10.0	4.0	0.0	0.0	0.305136	0.517957	0.00572	0.786683	1.016711	0.658031	1.624589	7.763037	0.056453	0.026616	0.083069	0.308518	0.160357	7.5e-05	3.2e-05	0.058244	0.027784	0.086028	0.362463	0.16343	2.8e-05	2.8e-05	-0.002959	-0.001791	-0.001168	25.0	27.0	0.991334	0.952215	0.002003	55.0	0.34
میسوزه	میسوزه	misuzɛ	26.741511	4.427186	6	6.0	3.0	0.0	0.0	0.620667	0.52515	0.001504	0.721183	0.681514	0.517902	1.03763	7.156677	0.100124	0.073975	0.174098	0.377749	0.407647	0.000253	0.000268	0.107605	0.072696	0.180301	0.3953	0.400045	0.000219	0.000232	-0.006203	-0.007481	0.001279	25.0	50.0	0.978531	0.857323	0.003897	60.0	0.363333
خندوندن	خندوندن	xandundan	0.411865	2.614755	7	9.0	3.0	0.0	0.0	0.271849	0.078046	0.001144	0.001948	0.9999	0.373077	1.145646	7.504342	0.0287	0.059043	0.087743	0.194215	0.347165	5e-06	5e-06	0.025336	0.065535	0.090871	0.182979	0.355901	5e-06	5e-06	-0.003128	0.003364	-0.006493							
مرسولات	مرسولات	marsulɑt	1.055812	3.023587	7	8.0	3.0	0.0	0.0	0.425859	0.246883	0.001858	0.27159	0.995817	0.291641	1.57678	7.58026	0.062949	0.054925	0.117874	0.377749	0.308994	1.3e-05	1.3e-05	0.073847	0.04823	0.122078	0.3953	0.315786	1.1e-05	1.1e-05	-0.004204	-0.010899	0.006695	15.0	15.0	0.991086	0.960498	0.002439	22.0	0.226667
سازه	سازه	sɑzɛ	48.671712	4.687277	4	4.0	2.0	0.0	0.0	0.511818	0.792949	0.001224	1.080716	0.544034	0.870351	0.618187	7.819975	0.062577	0.114	0.176576	0.169645	0.407647	0.000655	0.000872	0.070705	0.11217	0.182875	0.204351	0.400045	0.000505	0.000766	-0.006299	-0.008128	0.00183	25.0	50.0	0.980126	0.901872	0.004492	40.0	0.296667
تفنگم	تفنگم	tɔfanɡam	8.753625	3.942188	5	8.0	3.0	0.0	0.0	0.001666	0.197843	0.001189	0.115079	1.302204	0.674844	1.424401	8.031425	0.038434	0.074067	0.112501	0.178211	0.349121	0.000125	9.1e-05	0.028138	0.088376	0.116515	0.189863	0.38839	0.000108	7.9e-05	-0.004014	0.010296	-0.01431							
برگهاش	برگهاش	barɡhɑʃ	0.757242	2.879235	6	7.0	2.0	0.0	0.0	0.342179	0.164192	0.002655	0.358523	1.036543	0.327347	0.786713	8.075093	0.076474	0.032222	0.108696	0.350873	0.160357	9e-06	9e-06	0.085041	0.027533	0.112574	0.37001	0.16343	8e-06	8e-06	-0.003878	-0.008567	0.004689							
سیبلین	سیبلین	siblin	180.047183	5.255386	6	6.0	2.0	0.0	0.0	0.282313	0.222096	0.001754	0.406326	0.261819	0.023524	1.426452	7.428455	0.033915	0.080004	0.113918	0.169645	0.347165	0.001411	0.001411	0.038502	0.079481	0.117983	0.204351	0.355901	0.001226	0.001226	-0.004065	-0.004588	0.000523							
اجازه	اجازه	ʔɛjɑzɛ	972.933631	5.988083	5	6.0	3.0	0.0	0.0	0.622402	0.859241	0.007308	1.140883	0.738154	0.855702	1.136933	7.696978	0.068556	0.093518	0.162074	0.308518	0.407647	0.006216	0.006216	0.090487	0.077371	0.167858	0.362463	0.400045	0.005421	0.005421	-0.005784	-0.021931	0.016147	18.0	18.0	0.976189	0.878865	0.005249	62.0	0.193333
همزه	همزه	hamzɛ	0.818917	2.91324	4	5.0	2.0	0.0	0.977989	0.491729	0.628032	0.003205	1.034594	0.991374	0.442512	0.514917	7.706099	0.053158	0.109804	0.162962	0.14918	0.407647	1e-05	1e-05	0.082244	0.086535	0.168779	0.201815	0.400045	0.000127	0.000127	-0.005817	-0.029087	0.02327	25.0	42.0	0.963512	0.842917	0.008532	72.0	0.53
افرودیت	افرودیت	ʔɑfrɔdit	0.366809	2.56444	7	8.0	3.0	0.0	0.0	0.543592	0.433897	0.001758	0.690521	0.918624	0.602198	1.839896	7.929755	0.049216	0.050669	0.099885	0.308518	0.308994	5e-06	5e-06	0.062985	0.040465	0.103451	0.362463	0.315786	1e-05	4e-06	-0.003566	-0.013769	0.010204							
سبزا	سبزا	sabzɑ	0.251403	2.40037	4	5.0	2.0	0.0	0.0	0.266282	0.455996	0.001224	1.080716	1.044532	0.316036	1.289679	8.075093	0.04446	0.051452	0.095912	0.169645	0.196007	3e-06	3e-06	0.06193	0.037406	0.099336	0.204351	0.172279	3e-06	3e-06	-0.003424	-0.01747	0.014046							
میدیدین	میدیدین	mididin	1.415115	3.150792	7	7.0	3.0	0.0	0.0	0.360335	0.064972	0.001832	0.001407	0.190435	0.015683	1.514315	7.428455	0.091856	0.0687	0.160557	0.377749	0.347165	1.7e-05	1.7e-05	0.097863	0.068426	0.16629	0.3953	0.355901	1.5e-05	1.5e-05	-0.005733	-0.006007	0.000274							
دراندازیم	دراندازیم	darandɑzim	0.350542	2.54474	9	10.0	4.0	0.0	0.0	0.330314	0.187399	0.00192	0.338561	0.64458	0.492141	1.381067	7.884964	0.038524	0.05385	0.092374	0.281878	0.349121	5e-06	5e-06	0.043204	0.052471	0.095675	0.278657	0.38839	4e-06	4e-06	-0.003301	-0.00468	0.001379							
